moh_area,week,cases,avg_temperature_mean,avg_temperature_max,avg_temperature_min,avg_precipitation_sum,avg_relative_humidity_mean
MOH-Kalmunai North,47,2,26.02887,28.61429,23.95,14.65714,87.07841
MOH-Kalmunai North,48,2,25.89613,28.52857,23.8,43.48571,85.52717
MOH-Kalmunai North,49,2,26.86577,29.22143,24.22857,1.014286,81.15154
MOH-Kalmunai North,50,4,26.19554,29.06429,24.14286,6.042857,84.12724
MOH-Kalmunai North,51,0,25.98452,29.12143,23.71428,16.3,88.61438
MOH-Kalmunai North,52,3,26.12679,28.84286,23.55714,2.442857,84.81133
MOH-Kalmunai North,53,0,25.41459,27.225,24.125,24.7,89.88516
MOH-Kalmunai North,54,1,26.04316,28.12143,23.97857,7.242857,77.36121
MOH-Kalmunai North,55,2,25.23661,27.08571,23.82143,22.5,88.88932
MOH-Kalmunai North,56,3,25.46071,27.21428,23.99286,21.78572,86.85414
MOH-Kalmunai North,57,3,25.95506,28.02857,24.06429,7.914285,79.26642
MOH-Kalmunai North,58,3,26.30506,28.45714,24.19286,4.042857,81.59508
MOH-Kalmunai North,59,3,26.94137,29.12857,24.58571,1.014286,72.91395
MOH-Kalmunai North,60,4,27.1375,29.84286,23.82143,1.457143,72.19058
MOH-Kalmunai North,61,2,27.76607,30.22857,24.63571,2,70.07757
MOH-Kalmunai North,62,3,26.275,28.77143,24.12143,20.32857,85.48705
MOH-Kalmunai North,63,2,26.21756,29.10714,23.25,9.3,81.5146
MOH-Kalmunai North,64,1,27.13988,29.63571,24.15,3.371429,82.92207
MOH-Kalmunai North,65,0,27.98631,30.54286,25.14286,2.728571,79.53669
MOH-Kalmunai North,66,2,27.22976,30.49286,24.03572,2.985714,80.56455
MOH-Kalmunai North,67,2,26.78214,30.43571,24.25714,9.157143,85.26644
MOH-Kalmunai North,68,2,27.75982,31.45714,24.52857,5.514286,82.08369
MOH-Kalmunai North,69,3,28.17649,31.97143,24.99286,3.5,81.11463
MOH-Kalmunai North,70,1,27.6006,31.6,24.73571,5.957143,82.88622
MOH-Kalmunai North,71,1,27.76994,31.55714,24.68571,4.357143,82.93925
MOH-Kalmunai North,72,5,28.99286,32.65,25.31429,0.814286,77.01563
MOH-Kalmunai North,73,5,28.4131,32.35,25.32143,6.142857,80.4058
MOH-Kalmunai North,74,1,29.30744,32.98571,25.73571,1.928571,74.86296
MOH-Kalmunai North,75,2,29.84018,34.37857,25.52143,1.057143,69.9168
MOH-Kalmunai North,76,1,29.04167,33.20714,25.13571,2.428571,75.25349
MOH-Kalmunai North,77,1,29.14018,33.63572,25.73571,2.357143,68.6709
MOH-Kalmunai North,78,2,29.15714,33.56429,25.05714,1.528571,74.35036
MOH-Kalmunai North,79,1,29.22322,33.68571,25.28572,2.714286,73.40202
MOH-Kalmunai North,80,5,29.71667,34.31429,25.70714,0.728571,67.27546
MOH-Kalmunai North,81,1,30.04167,34.52143,26.08571,0.4,65.28058
MOH-Kalmunai North,82,2,29.57173,33.91428,25.97857,2.414286,63.6829
MOH-Kalmunai North,83,1,30.00089,35.03571,25.87143,1.085714,60.21586
MOH-Kalmunai North,84,0,28.28929,32.20714,25.24286,5.271429,78.34385
MOH-Kalmunai North,85,0,28.61518,32.72143,24.97857,1.4,72.37476
MOH-Kalmunai North,86,0,29.52262,34.18571,25.00714,0.9,62.78525
MOH-Kalmunai North,87,0,29.05298,33.25,24.92857,0.957143,72.58489
MOH-Kalmunai North,88,1,29.7628,34.70714,25.47143,1.9,66.1157
MOH-Kalmunai North,89,0,28.73244,33.23571,24.97143,3.714286,73.69002
MOH-Kalmunai North,90,0,28.56042,32.95714,25.1,5.085714,73.85594
MOH-Kalmunai North,91,1,28.53452,32.53571,25.15714,5.471428,73.95076
MOH-Kalmunai North,92,0,28.68065,33.86428,24.91429,2.085714,70.10799
MOH-Kalmunai North,93,1,28.15476,32.62143,24.84286,7.585715,76.28292
MOH-Kalmunai North,94,1,27.65863,31.22857,24.49286,3.471428,78.68832
MOH-Kalmunai North,95,0,26.64196,29.81429,24.30714,24.5,85.631
MOH-Kalmunai North,96,2,27.77887,31.54286,24.37143,0.5,76.30834
MOH-Kalmunai North,97,1,28.36607,32.12143,24.49286,0.442857,75.58805
MOH-Kalmunai North,98,1,27.06071,31.26429,24.4,9.885714,80.65246
MOH-Kalmunai North,99,1,25.59554,28.84286,23.76429,22.55714,88.12701
MOH-Kalmunai North,100,0,25.70982,28.32857,23.63571,29.25714,87.85236
MOH-Kalmunai North,101,0,25.54732,28.45714,23.21428,24.32857,85.99071
MOH-Kalmunai North,102,0,26.02292,29.02143,23.77857,9.985713,84.78025
MOH-Kalmunai North,103,1,25.37143,27.96428,23.34286,17.6,86.81318
MOH-Kalmunai North,104,0,25.74762,27.54286,23.86429,7.971428,83.13368
MOH-Kalmunai North,105,5,25.8131,28.11429,23.59286,2.814286,81.81316
MOH-Kalmunai North,106,0,25.17084,28.45,23.5,8.8,90.22138
MOH-Kalmunai South,1,0,26.32708,28.12143,24.5,6.014286,84.9201
MOH-Kalmunai South,2,3,26.37202,28,25,15.15714,79.94987
MOH-Kalmunai South,3,1,26.14405,28.5,23.57143,2.014286,80.83619
MOH-Kalmunai South,4,2,27.25268,29.52857,24.52143,0.971429,70.18694
MOH-Kalmunai South,5,0,26.32292,28.77143,24.15714,6.371429,85.48359
MOH-Kalmunai South,6,7,27.62887,29.77857,25.43571,1.071429,70.1004
MOH-Kalmunai South,7,1,27.67351,29.72143,25.8,4.271428,77.3159
MOH-Kalmunai South,8,0,27.9756,30.88571,25.08571,0.471429,74.89196
MOH-Kalmunai South,9,5,27.84405,30.02857,25.92857,2.442857,75.66013
MOH-Kalmunai South,10,10,27.5625,31.27857,23.69286,0.028571,74.11566
MOH-Kalmunai South,11,3,28.53065,31.77857,25.08571,0.057143,70.51095
MOH-Kalmunai South,12,0,27.83155,30.5,24.61429,2.614286,78.33979
MOH-Kalmunai South,13,3,27.80298,30.24286,25.02857,6.128572,81.8093
MOH-Kalmunai South,14,0,29.40298,32.59286,26.06429,0.385714,75.84927
MOH-Kalmunai South,15,1,28.32113,31.02857,25.46428,7.071429,78.96509
MOH-Kalmunai South,16,2,28.73423,31.46428,25.65,2.457143,80.97459
MOH-Kalmunai South,17,3,29.9994,33.52143,26.26428,0.371429,73.57317
MOH-Kalmunai South,18,1,30.3628,34.44286,26.67143,0.942857,74.49603
MOH-Kalmunai South,19,1,29.87024,33.35714,26.7,0.757143,75.77251
MOH-Kalmunai South,20,1,27.85476,31.44286,25.25714,13.47143,85.51253
MOH-Kalmunai South,21,0,28.94613,33.35,25.95,4.971428,77.30515
MOH-Kalmunai South,22,0,29.48184,33.63572,26.31429,2.214286,78.32183
MOH-Kalmunai South,23,0,29.11696,33.73571,26.00714,2.014286,74.21523
MOH-Kalmunai South,24,2,29.59524,33.75,25.96428,0.614286,71.76752
MOH-Kalmunai South,25,0,29.5747,34.13572,26.06429,3.257143,69.36385
MOH-Kalmunai South,26,0,30.08363,35.22143,26.16429,2.185714,65.47139
MOH-Kalmunai South,27,0,28.99137,32.93571,25.97143,2.257143,75.91498
MOH-Kalmunai South,28,0,29.09405,33.32143,25.80714,1.685714,73.82875
MOH-Kalmunai South,29,1,30.99673,36.26429,26.21428,0.042857,57.23254
MOH-Kalmunai South,30,0,30.77946,35.96429,26.66429,0.657143,62.36526
MOH-Kalmunai South,31,2,29.47798,33.15,26.32857,2.571429,71.9697
MOH-Kalmunai South,32,0,28.17292,31.58571,25.22143,3.857143,80.59074
MOH-Kalmunai South,33,1,28.15,31.75,25.21428,4.285714,78.77275
MOH-Kalmunai South,34,3,28.30952,32.23571,25.53572,2.314286,75.44668
MOH-Kalmunai South,35,2,29.02024,33.79286,25.57857,4.971428,68.29594
MOH-Kalmunai South,36,0,29.18006,33.70715,25.35,2.314286,71.08102
MOH-Kalmunai South,37,0,29.76607,34.42857,26,2.257143,68.52352
MOH-Kalmunai South,38,0,29.5378,34.77143,25.17857,1.628571,67.24687
MOH-Kalmunai South,39,0,29.14286,33.07857,25.7,2.671428,72.37334
MOH-Kalmunai South,40,0,28.4,32.08572,25.53572,2.357143,76.95158
MOH-Kalmunai South,41,1,26.25744,28.99286,24.32857,15.27143,87.04112
MOH-Kalmunai South,42,0,27.17232,30.10714,24.56429,5.942857,84.84942
MOH-Kalmunai South,43,0,26.48809,29.58571,24.1,13.75714,87.45265
MOH-Kalmunai South,44,0,26.39048,29.14286,24.32857,8.714285,88.2793
MOH-Kalmunai South,45,0,26.42232,29.40714,24,8.271429,84.17744
MOH-Kalmunai South,46,0,26.76875,29.71428,24.2,5.828571,84.86339
MOH-Kalmunai South,47,0,26.02887,28.61429,23.95,14.65714,87.07841
MOH-Kalmunai South,48,0,25.89613,28.52857,23.8,43.48571,85.52717
MOH-Kalmunai South,49,0,26.86577,29.22143,24.22857,1.014286,81.15154
MOH-Kalmunai South,50,1,26.19554,29.06429,24.14286,6.042857,84.12724
MOH-Kalmunai South,51,1,25.98452,29.12143,23.71428,16.3,88.61438
MOH-Kalmunai South,52,0,26.12679,28.84286,23.55714,2.442857,84.81133
MOH-Kalmunai South,53,0,25.41459,27.225,24.125,24.7,89.88516
MOH-Kalmunai South,54,2,26.04316,28.12143,23.97857,7.242857,77.36121
MOH-Kalmunai South,55,2,25.23661,27.08571,23.82143,22.5,88.88932
MOH-Kalmunai South,56,1,25.46071,27.21428,23.99286,21.78572,86.85414
MOH-Kalmunai South,57,2,25.95506,28.02857,24.06429,7.914285,79.26642
MOH-Kalmunai South,58,1,26.30506,28.45714,24.19286,4.042857,81.59508
MOH-Kalmunai South,59,5,26.94137,29.12857,24.58571,1.014286,72.91395
MOH-Kalmunai South,60,1,27.1375,29.84286,23.82143,1.457143,72.19058
MOH-Kalmunai South,61,2,27.76607,30.22857,24.63571,2,70.07757
MOH-Kalmunai South,62,2,26.275,28.77143,24.12143,20.32857,85.48705
MOH-Kalmunai South,63,1,26.21756,29.10714,23.25,9.3,81.5146
MOH-Kalmunai South,64,2,27.13988,29.63571,24.15,3.371429,82.92207
MOH-Kalmunai South,65,0,27.98631,30.54286,25.14286,2.728571,79.53669
MOH-Kalmunai South,66,0,27.22976,30.49286,24.03572,2.985714,80.56455
MOH-Kalmunai South,67,0,26.78214,30.43571,24.25714,9.157143,85.26644
MOH-Kalmunai South,68,3,27.75982,31.45714,24.52857,5.514286,82.08369
MOH-Kalmunai South,69,0,28.17649,31.97143,24.99286,3.5,81.11463
MOH-Kalmunai South,70,0,27.6006,31.6,24.73571,5.957143,82.88622
MOH-Kalmunai South,71,3,27.76994,31.55714,24.68571,4.357143,82.93925
MOH-Kalmunai South,72,0,28.99286,32.65,25.31429,0.814286,77.01563
MOH-Kalmunai South,73,1,28.4131,32.35,25.32143,6.142857,80.4058
MOH-Kalmunai South,74,0,29.30744,32.98571,25.73571,1.928571,74.86296
MOH-Kalmunai South,75,1,29.84018,34.37857,25.52143,1.057143,69.9168
MOH-Kalmunai South,76,0,29.04167,33.20714,25.13571,2.428571,75.25349
MOH-Kalmunai South,77,0,29.14018,33.63572,25.73571,2.357143,68.6709
MOH-Kalmunai South,78,1,29.15714,33.56429,25.05714,1.528571,74.35036
MOH-Kalmunai South,79,1,29.22322,33.68571,25.28572,2.714286,73.40202
MOH-Kalmunai South,80,1,29.71667,34.31429,25.70714,0.728571,67.27546
MOH-Kalmunai South,81,0,30.04167,34.52143,26.08571,0.4,65.28058
MOH-Kalmunai South,82,0,29.57173,33.91428,25.97857,2.414286,63.6829
MOH-Kalmunai South,83,0,30.00089,35.03571,25.87143,1.085714,60.21586
MOH-Kalmunai South,84,0,28.28929,32.20714,25.24286,5.271429,78.34385
MOH-Kalmunai South,85,0,28.61518,32.72143,24.97857,1.4,72.37476
MOH-Kalmunai South,86,2,29.52262,34.18571,25.00714,0.9,62.78525
MOH-Kalmunai South,87,0,29.05298,33.25,24.92857,0.957143,72.58489
MOH-Kalmunai South,88,0,29.7628,34.70714,25.47143,1.9,66.1157
MOH-Kalmunai South,89,0,28.73244,33.23571,24.97143,3.714286,73.69002
MOH-Kalmunai South,90,0,28.56042,32.95714,25.1,5.085714,73.85594
MOH-Kalmunai South,91,0,28.53452,32.53571,25.15714,5.471428,73.95076
MOH-Kalmunai South,92,0,28.68065,33.86428,24.91429,2.085714,70.10799
MOH-Kalmunai South,93,0,28.15476,32.62143,24.84286,7.585715,76.28292
MOH-Kalmunai South,94,2,27.65863,31.22857,24.49286,3.471428,78.68832
MOH-Kalmunai South,95,0,26.64196,29.81429,24.30714,24.5,85.631
MOH-Kalmunai South,96,0,27.77887,31.54286,24.37143,0.5,76.30834
MOH-Kalmunai South,97,1,28.36607,32.12143,24.49286,0.442857,75.58805
MOH-Kalmunai South,98,2,27.06071,31.26429,24.4,9.885714,80.65246
MOH-Kalmunai South,99,2,25.59554,28.84286,23.76429,22.55714,88.12701
MOH-Kalmunai South,100,5,25.70982,28.32857,23.63571,29.25714,87.85236
MOH-Kalmunai South,101,1,25.54732,28.45714,23.21428,24.32857,85.99071
MOH-Kalmunai South,102,1,26.02292,29.02143,23.77857,9.985713,84.78025
MOH-Kalmunai South,103,5,25.37143,27.96428,23.34286,17.6,86.81318
MOH-Kalmunai South,104,3,25.74762,27.54286,23.86429,7.971428,83.13368
MOH-Kalmunai South,105,7,25.8131,28.11429,23.59286,2.814286,81.81316
MOH-Kalmunai South,106,5,25.17084,28.45,23.5,8.8,90.22138
MOH-Kalpitiya,1,16,26.08856,29.56564,23.94421,6.614285,84.40461
MOH-Kalpitiya,2,32,26.11981,29.5585,23.62279,4.471429,80.82267
MOH-Kalpitiya,3,13,25.87308,29.79422,22.92279,1.428571,80.22506
MOH-Kalpitiya,4,14,26.28767,30.92993,22.51564,0.3,74.6806
MOH-Kalpitiya,5,5,26.63171,30.29422,23.79422,3.342857,82.26862
MOH-Kalpitiya,6,7,26.88796,32.06564,22.78707,0.385714,72.94965
MOH-Kalpitiya,7,11,27.78082,32.47993,24.22993,1.585714,72.94092
MOH-Kalpitiya,8,3,27.63558,32.12278,24.04422,0.957143,78.67625
MOH-Kalpitiya,9,1,28.39749,33.69421,24.36564,0.357143,69.77908
MOH-Kalpitiya,10,2,27.54511,32.15136,23.55136,0.085714,75.62776
MOH-Kalpitiya,11,2,28.22159,32.99421,24.12993,0.128571,74.08453
MOH-Kalpitiya,12,2,28.50136,34.30135,24.58707,2.114286,73.65489
MOH-Kalpitiya,13,0,28.40731,32.94421,25.00136,1.071429,77.424
MOH-Kalpitiya,14,3,28.89124,31.89421,25.9585,1.928571,80.31126
MOH-Kalpitiya,15,2,28.58916,33.60136,25.47279,4.328572,78.56708
MOH-Kalpitiya,16,2,28.82189,32.52279,25.8085,3.028572,81.0505
MOH-Kalpitiya,17,0,29.33797,33.15136,26.09421,1.571429,80.28596
MOH-Kalpitiya,18,2,29.74927,32.71564,27.12993,4.471429,80.34837
MOH-Kalpitiya,19,0,29.09511,32.1585,26.51564,5.800001,80.97032
MOH-Kalpitiya,20,2,27.38618,30.44421,25.38707,22.61429,87.64307
MOH-Kalpitiya,21,0,28.22487,29.92279,26.6085,16.68571,82.6645
MOH-Kalpitiya,22,0,28.71267,30.32279,26.9585,4.157143,83.80737
MOH-Kalpitiya,23,1,27.86386,29.56564,26.3085,3.914286,82.90538
MOH-Kalpitiya,24,0,28.36802,29.78707,27.15136,2.471428,80.88444
MOH-Kalpitiya,25,1,27.95314,29.43707,26.8585,1.9,81.50932
MOH-Kalpitiya,26,0,27.81058,29.29422,26.75136,1.185714,81.76981
MOH-Kalpitiya,27,1,27.86981,29.42279,26.4585,2.485714,81.85979
MOH-Kalpitiya,28,0,27.88856,29.45136,26.68707,1.957143,81.53352
MOH-Kalpitiya,29,0,28.0082,29.29422,27.07279,0.728571,80.39034
MOH-Kalpitiya,30,0,28.07606,29.75136,26.89421,0.228571,81.07546
MOH-Kalpitiya,31,0,27.84898,29.47279,26.59421,0.714286,80.50141
MOH-Kalpitiya,32,0,28.13499,30.7085,26.54421,1.028571,79.38466
MOH-Kalpitiya,33,1,27.27785,29.51564,25.29422,12.32857,84.15698
MOH-Kalpitiya,34,0,27.3716,28.93707,25.96564,5.757143,81.1988
MOH-Kalpitiya,35,0,27.84064,29.14421,26.51564,3.085714,78.91094
MOH-Kalpitiya,36,1,27.8341,29.1585,26.81564,3.642857,81.35627
MOH-Kalpitiya,37,1,27.92368,29.55136,26.55136,2.785714,80.9001
MOH-Kalpitiya,38,3,28.20136,29.84421,27.0085,0.585714,78.32396
MOH-Kalpitiya,39,0,28.11713,30.81564,26.3085,1.828571,79.67216
MOH-Kalpitiya,40,0,27.81118,30.11564,25.62279,2.7,80.79926
MOH-Kalpitiya,41,1,26.60106,28.70136,24.65136,8.242857,84.07719
MOH-Kalpitiya,42,1,27.3091,29.1585,25.79422,4.928571,81.85608
MOH-Kalpitiya,43,0,26.67963,28.75136,24.9585,11.12857,85.1422
MOH-Kalpitiya,44,2,26.59659,29.53707,24.50136,7.228571,84.85747
MOH-Kalpitiya,45,1,26.23142,29.28707,23.75136,7.171429,84.09953
MOH-Kalpitiya,46,8,26.45404,29.87993,24.08707,7.228572,86.49447
MOH-Kalpitiya,47,10,25.55582,29.24422,23.6085,14.21429,89.94984
MOH-Kalpitiya,48,12,25.75791,27.30136,24.41564,26.67143,87.07701
MOH-Kalpitiya,49,5,26.94154,30.17993,24.38707,1.042857,79.84097
MOH-Kalpitiya,50,16,25.85225,29.11564,23.56564,9.328572,86.15658
MOH-Kalpitiya,51,7,26.40017,28.31564,24.16564,3.728571,86.5434
MOH-Kalpitiya,52,6,25.89243,29.1585,22.8585,2.014286,84.01231
MOH-Kalpitiya,53,7,25.71996,28.6835,24.1085,6.7,88.30923
MOH-Kalpitiya,54,9,25.77517,29.5585,22.88707,1.528571,75.60892
MOH-Kalpitiya,55,12,25.47428,28.84421,22.9085,6.657143,84.76817
MOH-Kalpitiya,56,4,25.16892,27.92993,23.18707,9.657143,86.30326
MOH-Kalpitiya,57,3,25.50493,29.19421,22.7585,2.228571,80.43743
MOH-Kalpitiya,58,3,26.10612,29.82279,23.2085,4.114286,82.63885
MOH-Kalpitiya,59,6,26.14719,30.7585,22.34421,0.171429,76.11211
MOH-Kalpitiya,60,2,25.86415,30.56564,21.74422,0.514286,76.99529
MOH-Kalpitiya,61,3,26.83023,31.62279,22.70136,0.614286,73.92101
MOH-Kalpitiya,62,2,26.26624,30.63707,23.53707,6.414286,85.69729
MOH-Kalpitiya,63,8,26.45612,30.68707,22.77279,6.571429,80.40742
MOH-Kalpitiya,64,0,26.65166,30.75136,23.5085,6.671429,84.75847
MOH-Kalpitiya,65,0,27.60136,32.4085,24.32993,3.8,81.84142
MOH-Kalpitiya,66,1,27.71713,31.22993,24.16564,0.742857,77.55708
MOH-Kalpitiya,67,2,26.79808,30.54422,24.17279,9.085714,86.04022
MOH-Kalpitiya,68,0,28.20195,30.8585,25.5585,3.028572,79.17274
MOH-Kalpitiya,69,0,29.06445,31.9585,26.19421,0.714286,75.58894
MOH-Kalpitiya,70,3,28.33945,31.8585,25.64421,3.142857,78.19371
MOH-Kalpitiya,71,0,29.07784,31.90136,26.2085,1.228572,76.80851
MOH-Kalpitiya,72,0,29.95017,32.52993,27.8585,0.828571,72.95889
MOH-Kalpitiya,73,1,29.19362,31.4085,26.74422,8.142859,77.41545
MOH-Kalpitiya,74,1,29.06088,30.43707,27.72279,1.557143,78.97865
MOH-Kalpitiya,75,6,28.88529,30.50136,27.54422,0.514286,80.06274
MOH-Kalpitiya,76,1,28.83499,30.6085,27.57279,0.371429,78.06157
MOH-Kalpitiya,77,2,28.10761,29.99422,26.66564,1.057143,78.82711
MOH-Kalpitiya,78,1,28.59897,30.62993,27.15136,0.1,78.99434
MOH-Kalpitiya,79,1,28.65344,31.03707,27.07279,0.4,77.51066
MOH-Kalpitiya,80,0,28.79124,30.89421,27.14421,0,77.58099
MOH-Kalpitiya,81,2,29.03528,31.80136,27.08707,0.057143,76.3852
MOH-Kalpitiya,82,1,27.89124,30.09421,26.51564,0.2,79.72295
MOH-Kalpitiya,83,0,27.6207,29.9585,25.86564,0.585714,78.48356
MOH-Kalpitiya,84,1,28.18112,31.3085,26.02993,0.9,78.32397
MOH-Kalpitiya,85,3,27.69034,30.01564,26.07279,0.685714,78.55932
MOH-Kalpitiya,86,2,27.71624,29.62279,26.25136,0.242857,78.80337
MOH-Kalpitiya,87,0,28.2326,31.22278,26.21564,0.257143,77.3995
MOH-Kalpitiya,88,0,28.05255,30.39421,26.47993,0.728571,78.69319
MOH-Kalpitiya,89,0,28.2338,31.33707,26.38707,0.985714,77.72782
MOH-Kalpitiya,90,1,28.44272,30.83707,26.76564,1.171429,76.58598
MOH-Kalpitiya,91,1,28.20701,30.28707,26.02993,3.414286,76.7347
MOH-Kalpitiya,92,0,28.01505,29.66564,26.57279,4.614286,78.74831
MOH-Kalpitiya,93,1,28.15939,30.98707,25.97993,2.485714,78.00269
MOH-Kalpitiya,94,0,28.4963,32.40136,25.63707,5.414286,72.31351
MOH-Kalpitiya,95,1,26.00076,29.52993,23.77993,27.55714,89.24945
MOH-Kalpitiya,96,0,27.22457,28.79422,25.74422,7.057143,83.16779
MOH-Kalpitiya,97,1,27.89064,30.34421,25.80136,0.157143,80.59193
MOH-Kalpitiya,98,5,26.86415,29.3585,24.25136,5.328571,83.24864
MOH-Kalpitiya,99,3,25.64421,29.05136,23.51564,13.14286,87.30432
MOH-Kalpitiya,100,3,25.49094,28.8085,23.65136,14.64286,90.27876
MOH-Kalpitiya,101,0,25.12606,26.90136,23.75136,59.24286,87.28275
MOH-Kalpitiya,102,2,25.98975,29.20136,23.56564,6.628572,84.458
MOH-Kalpitiya,103,2,25.0466,28.08707,23.12279,4.928571,86.53667
MOH-Kalpitiya,104,2,25.5329,28.7085,23.15136,4.771428,80.03868
MOH-Kalpitiya,105,2,25.47606,28.62279,22.95136,1.514286,81.42732
MOH-Kalpitiya,106,0,25.71475,27.8085,23.6585,6.1,87.67218
MOH-Kalthota,1,0,24.96414,28.657,22.44271,31.55714,88.95487
MOH-Kalthota,2,0,24.8439,29.24272,21.62843,7.142857,83.59834
MOH-Kalthota,3,2,24.59688,29.39271,20.18557,1.528571,80.18301
MOH-Kalthota,4,0,25.29807,30.69271,20.17843,0.128571,74.10962
MOH-Kalthota,5,1,25.69986,30.47128,22.13557,5.914285,81.44746
MOH-Kalthota,6,0,25.14956,31.48557,19.97128,0.157143,69.87391
MOH-Kalthota,7,0,27.19926,32.41414,22.457,0.085714,67.93443
MOH-Kalthota,8,0,27.29123,33.42129,21.74986,1.242857,67.87643
MOH-Kalthota,9,0,28.03379,34.41414,22.74986,0.257143,60.84235
MOH-Kalthota,10,0,27.4692,34.38557,22.107,0.728571,67.14032
MOH-Kalthota,11,0,27.93438,34.89986,22.19986,0.8,63.03349
MOH-Kalthota,12,0,27.29063,33.47129,22.62843,4.942857,71.59364
MOH-Kalthota,13,0,26.8442,31.89986,22.857,3.985714,77.8675
MOH-Kalthota,14,0,27.51861,33.507,23.47128,4.771429,78.18456
MOH-Kalthota,15,0,27.11772,32.64271,22.92129,10.38571,76.06864
MOH-Kalthota,16,0,27.29807,31.77129,23.89271,4.714286,81.16131
MOH-Kalthota,17,0,28.08647,33.89986,24.09271,4.657143,76.28691
MOH-Kalthota,18,0,27.88647,32.71414,24.39271,4.128572,80.97565
MOH-Kalthota,19,0,27.49331,32.17843,24.37843,8.871428,83.19328
MOH-Kalthota,20,1,26.41176,30.307,24.157,12.37143,88.80962
MOH-Kalthota,21,0,26.06176,28.57129,24.41414,9.657143,86.16596
MOH-Kalthota,22,0,26.95551,29.77843,24.41414,9.3,84.2691
MOH-Kalthota,23,0,26.19033,29.257,23.857,7.085714,86.39445
MOH-Kalthota,24,0,26.90998,30.07129,24.52129,0.042857,78.67445
MOH-Kalthota,25,1,26.73289,30.107,24.57129,0.885714,77.14339
MOH-Kalthota,26,0,26.61028,30.507,23.607,1.285714,76.73406
MOH-Kalthota,27,0,26.95135,30.957,24.19271,1.314286,78.71178
MOH-Kalthota,28,0,27.4445,31.47129,24.29271,0.028571,71.69733
MOH-Kalthota,29,0,27.55403,32.07129,24.22843,0.285714,71.15298
MOH-Kalthota,30,1,27.93914,33.44271,24.04271,0.357143,71.89723
MOH-Kalthota,31,1,27.74331,32.47129,24.43557,2.171428,70.49731
MOH-Kalthota,32,1,27.76712,32.69271,23.74986,0.485714,69.49229
MOH-Kalthota,33,1,26.04867,29.82843,23.73557,10.4,84.45967
MOH-Kalthota,34,0,25.86772,29.53557,23.02129,3.942857,80.82574
MOH-Kalthota,35,0,26.71176,30.62129,24.257,0.214286,73.08271
MOH-Kalthota,36,0,27.55641,31.92129,24.97843,0.614286,70.17747
MOH-Kalthota,37,1,28.12158,33.07129,25.01414,0.142857,68.19362
MOH-Kalthota,38,2,28.22188,33.22129,25.03557,0.057143,64.3904
MOH-Kalthota,39,0,27.68765,33.49271,24.07843,5.057143,70.68102
MOH-Kalthota,40,0,26.60908,31.32129,23.26414,2.457143,77.66197
MOH-Kalthota,41,0,25.44152,28.907,23.407,11.4,86.32958
MOH-Kalthota,42,0,25.89361,30.07129,22.87129,1.185714,79.57343
MOH-Kalthota,43,0,25.8448,29.62843,22.88557,2.142857,83.00417
MOH-Kalthota,44,0,26.23855,31.41414,23.42129,8.385715,80.67078
MOH-Kalthota,45,0,25.1448,29.14986,22.47843,20.64285,85.95537
MOH-Kalthota,46,1,25.15849,29.92129,22.207,9.757143,85.70899
MOH-Kalthota,47,0,24.35224,28.37129,22.04986,25.62857,92.52697
MOH-Kalthota,48,0,24.93557,28.32129,22.97843,23.68571,87.11668
MOH-Kalthota,49,0,25.17337,29.76414,21.157,1.957143,80.21901
MOH-Kalthota,50,1,24.91087,29.81414,21.83557,7.242857,86.9613
MOH-Kalthota,51,0,24.82337,28.59986,22.24272,5.928571,88.66899
MOH-Kalthota,52,0,24.35343,29.49986,19.68557,4.542857,82.79476
MOH-Kalthota,53,0,24.60492,28.632,22.032,10.8,92.20706
MOH-Kalthota,54,0,24.23051,27.92843,21.56414,7.2,88.41744
MOH-Kalthota,55,1,24.56771,28.32843,21.82129,23.95714,88.41076
MOH-Kalthota,56,2,24.61653,28.34986,21.96414,16.01429,87.94464
MOH-Kalthota,57,3,24.58171,28.84271,21.89271,6.214286,85.64075
MOH-Kalthota,58,0,24.97396,30.57843,20.42843,2.228571,79.69275
MOH-Kalthota,59,0,24.63736,31.29271,18.02843,0.285714,71.92488
MOH-Kalthota,60,1,25.20819,31.79986,19.36414,0.528571,71.14513
MOH-Kalthota,61,1,26.08914,33.02843,19.19986,0.214286,67.37176
MOH-Kalthota,62,1,25.39033,30.907,22.207,10.77143,85.23673
MOH-Kalthota,63,1,24.80462,30.21414,19.62129,6.671429,75.97709
MOH-Kalthota,64,1,25.36771,30.39986,21.207,6.942857,83.21056
MOH-Kalthota,65,0,25.83438,31.457,21.057,3.028571,79.94251
MOH-Kalthota,66,0,25.26861,30.57129,21.79986,9.585715,85.39606
MOH-Kalthota,67,1,25.02843,29.77129,22.86414,21.2,89.40333
MOH-Kalthota,68,1,25.70938,30.54271,22.94271,7.028572,83.86433
MOH-Kalthota,69,3,26.3442,31.62843,22.907,2.414286,81.74624
MOH-Kalthota,70,1,25.90373,30.72128,22.96414,5.514286,85.24846
MOH-Kalthota,71,2,26.00819,30.27129,23.32843,7.728571,85.19967
MOH-Kalthota,72,1,26.55016,31.37843,22.61414,5.457143,80.84089
MOH-Kalthota,73,1,26.81652,31.19986,24.04271,0.628571,78.98956
MOH-Kalthota,74,0,26.882,30.57129,24.407,0.957143,79.81954
MOH-Kalthota,75,4,26.27039,30.24272,23.29986,4.571429,83.10472
