Province,District,moh_area,week,cases,avg_temperature_2m_mean,avg_temperature_2m_max,avg_temperature_2m_min,avg_precipitation_sum,avg_relative_humidity_2m_mean
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,46,1,25.52292,30.25714,22.75,7.814286,90.8986
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,47,0,24.93214,29.48571,22.64286,14.45714,93.18697
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,48,0,24.75447,26.94286,23.06429,34.9,90.37292
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,49,0,26.08631,30.4,22.55,1.014286,82.84113
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,50,0,25.26012,29.28572,22.57143,7.371429,89.32715
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,51,0,25.29732,28.5,22.90714,5.6,91.82362
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,52,1,25.21637,29.93571,21.45714,3.057143,85.89719
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,53,1,25.23021,29.1,23.3,13.2,90.68803
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,54,0,25.06161,28.95714,21.92857,2.185714,80.58356
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,55,0,25.19167,29.31429,22.30714,10.65714,86.02393
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,56,0,24.73512,27.81429,22.58571,10.5,89.37341
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,57,1,25.04018,29.27143,22.05714,3.014286,84.03281
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,58,2,25.60387,30.52143,21.91429,5.385715,83.01148
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,59,0,26.30208,31.53572,21.72857,0.085714,74.06555
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,60,0,26.9622,33.17143,21.42857,0.2,69.82277
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,61,0,27.74732,33.89286,22.55714,0.114286,67.59066
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,62,0,26.39613,32.28571,23.23571,9.128572,83.3773
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,63,1,26.66845,32.15714,22.11429,4.514286,79.25627
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,64,1,26.1122,30.94286,22.68571,4.414286,87.43541
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,65,0,26.48333,32.63572,22.95714,7.171429,87.46212
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,66,0,27.06488,31.78572,22.87857,1.6,80.72229
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,67,0,25.91191,30.87143,23.01429,14.04286,90.26134
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,68,1,26.12143,29.85,23.65714,4.5,89.40562
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,69,0,27.40417,31.42143,24,2.871429,83.97787
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,70,1,27.01667,31.55,24.04286,7.471429,85.57707
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,71,2,27.36042,31.52857,24.34286,2.914286,84.31978
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,72,0,27.75119,31.57143,24.50714,3.828571,81.96218
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,73,3,27.05178,30.14286,24.29286,10.1,86.49377
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,74,0,27.15417,29.87143,24.98571,7.957143,88.03644
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,75,0,27.40923,29.76429,25.33571,8.828571,86.50018
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,76,2,27.17113,29.71428,24.95714,6.128572,84.82392
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,77,1,25.83839,28.44286,24.12143,21.07143,90.3159
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,78,1,27.14554,29.43571,25.08571,3.057143,85.49414
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,79,1,26.84702,29.31429,24.52857,4.357142,85.73161
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,80,1,27.70833,29.93571,25.7,1.914286,81.98906
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,81,1,27.69137,30.1,25.51429,5.5,81.94944
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,82,1,26.60714,28.90714,25.07143,7.742857,84.86224
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,83,2,26.46845,29.50714,24.14286,3.1,84.22231
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,84,1,26.85922,30.02857,24.56429,2.885714,83.99265
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,85,3,26.70268,30,24.17857,3.185714,81.82933
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,86,1,27.02827,29.92143,24.49286,3.871428,80.41241
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,87,1,27.51607,31.43571,24.58571,1.385714,79.53161
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,88,0,27.04077,29.91429,24.70714,5.228571,82.26122
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,89,1,27.33125,30.85714,24.52143,2.5,80.23905
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,90,0,27.42441,30.92143,24.69286,4.828572,80.03505
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,91,0,26.14911,29.40714,23.32143,7.785715,86.44499
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,92,0,26.48869,29.06429,24.45,10.77143,85.73736
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,93,0,26.79256,30.47143,23.86429,3.542857,84.06205
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,94,1,26.93006,31.83571,23.63571,4.371428,80.61302
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,95,0,25.0997,29.19286,22.95,35.17142,93.37376
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,96,0,25.82232,28.72143,23.64286,9.257143,89.05338
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,97,1,26.73988,30.54286,23.57857,0.457143,83.63271
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,98,0,25.67798,29.80714,22.88571,5.8,88.51751
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,99,0,25.22768,29.81429,22.77143,13.37143,89.51958
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,100,3,24.92946,28.92857,22.83571,16.6,92.6153
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,101,1,23.89256,26.68571,21.46428,51.05715,91.02702
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,102,0,25.33601,29.95,22.35714,6.242857,87.3997
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,103,1,24.69554,28.86429,22.34286,9.328572,90.06529
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,104,0,25.04583,28.77143,22.11429,2.971428,84.54557
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,105,1,25.23482,29.22857,22.02857,0.714286,83.94551
North Western Province,Kurunegala RDHS,MOH-Udubaddawa,106,0,24.98958,28.9,22.8,8.2,90.47245
Southern Province,Galle RDHS,MOH-Udugama,1,1,25.27232,29.77857,22.60714,15.88571,89.51864
Southern Province,Galle RDHS,MOH-Udugama,2,4,25.07321,29.00714,22.17143,9.071428,87.96864
Southern Province,Galle RDHS,MOH-Udugama,3,6,25.12887,30.28572,21.07143,1.928571,83.8616
Southern Province,Galle RDHS,MOH-Udugama,4,2,25.75387,31.12857,21.29286,0.4,81.4268
Southern Province,Galle RDHS,MOH-Udugama,5,3,25.97173,31.15,22.65714,5.8,85.55379
Southern Province,Galle RDHS,MOH-Udugama,6,4,26.04672,31.83571,21.02143,0.228571,77.86152
Southern Province,Galle RDHS,MOH-Udugama,7,3,27.11369,33.25714,22.57857,2.128572,77.66133
Southern Province,Galle RDHS,MOH-Udugama,8,2,27.48929,34.22857,22.49286,1.528571,75.80343
Southern Province,Galle RDHS,MOH-Udugama,9,1,27.79881,34.48571,22.71428,0.928571,73.16783
Southern Province,Galle RDHS,MOH-Udugama,10,0,27.23244,33.32857,22.97857,2.071429,77.66607
Southern Province,Galle RDHS,MOH-Udugama,11,1,27.48065,34.02143,22.62857,1.257143,75.15804
Southern Province,Galle RDHS,MOH-Udugama,12,3,27.06637,33.66428,22.90714,9.028572,78.73779
Southern Province,Galle RDHS,MOH-Udugama,13,2,27.1,32.47143,23.23571,4.585714,82.23547
Southern Province,Galle RDHS,MOH-Udugama,14,1,27.06786,32.32143,23.60714,5.157143,84.44643
Southern Province,Galle RDHS,MOH-Udugama,15,3,27.18155,32.68571,23.25,8.328572,82.0584
Southern Province,Galle RDHS,MOH-Udugama,16,1,27.31012,31.77857,23.96428,6.014286,84.73555
Southern Province,Galle RDHS,MOH-Udugama,17,2,27.63691,32.27857,24.53572,9.357144,84.43642
Southern Province,Galle RDHS,MOH-Udugama,18,1,27.60685,31.91429,24.50714,5.342857,87.04072
Southern Province,Galle RDHS,MOH-Udugama,19,0,27.01042,31.28572,24.5,13.65714,88.78563
Southern Province,Galle RDHS,MOH-Udugama,20,2,26.25774,29.85714,24.13571,21.61429,90.23589
Southern Province,Galle RDHS,MOH-Udugama,21,1,25.86637,28.64286,24.14286,30.31429,90.85868
Southern Province,Galle RDHS,MOH-Udugama,22,0,26.0247,28.69286,24.05714,27.95714,90.94354
Southern Province,Galle RDHS,MOH-Udugama,23,0,26.23393,29.28572,23.75714,10.87143,87.72569
Southern Province,Galle RDHS,MOH-Udugama,24,0,26.51994,29.58571,24.03572,6.042857,86.31249
Southern Province,Galle RDHS,MOH-Udugama,25,0,25.85655,29.29286,23.73571,12.92857,88.61262
Southern Province,Galle RDHS,MOH-Udugama,26,0,25.9125,29.18571,23.55714,9.742858,87.96113
Southern Province,Galle RDHS,MOH-Udugama,27,1,26.00744,29.29286,23.53572,7.8,88.41002
Southern Province,Galle RDHS,MOH-Udugama,28,2,26.12857,29.57143,23.87857,4.328572,86.20238
Southern Province,Galle RDHS,MOH-Udugama,29,2,26.21012,29.46428,23.98571,7.114286,87.1391
Southern Province,Galle RDHS,MOH-Udugama,30,2,26.70328,30.10714,24.32143,6.614285,85.91673
Southern Province,Galle RDHS,MOH-Udugama,31,0,25.80119,29.42143,23.50714,11.4,88.65737
Southern Province,Galle RDHS,MOH-Udugama,32,2,26.15268,29.28572,23.96428,5.014286,85.54012
Southern Province,Galle RDHS,MOH-Udugama,33,1,25.48423,28.45,23.6,18.95714,90.25019
Southern Province,Galle RDHS,MOH-Udugama,34,0,25.61071,28.52143,23.37857,12.92857,87.98786
Southern Province,Galle RDHS,MOH-Udugama,35,1,25.72351,29.42857,23.28572,8.628572,86.17985
Southern Province,Galle RDHS,MOH-Udugama,36,4,25.74167,28.89286,23.65714,11.54286,88.68799
Southern Province,Galle RDHS,MOH-Udugama,37,0,25.94256,29.17857,23.4,6.900001,87.08002
Southern Province,Galle RDHS,MOH-Udugama,38,0,25.53958,28.90714,23.22857,8.714286,88.08502
Southern Province,Galle RDHS,MOH-Udugama,39,0,25.81042,29.52857,23.42857,7.785714,87.8145
Southern Province,Galle RDHS,MOH-Udugama,40,1,26.34077,30.09286,23.76429,3.742857,85.16027
Southern Province,Galle RDHS,MOH-Udugama,41,0,24.87589,27.87143,22.93571,19.3,90.06676
Southern Province,Galle RDHS,MOH-Udugama,42,1,25.38066,28.59286,23.05714,10.37143,88.27021
Southern Province,Galle RDHS,MOH-Udugama,43,1,25.28423,28.35714,23.01429,11.91429,88.54049
Southern Province,Galle RDHS,MOH-Udugama,44,0,25.44286,28.99286,22.85,11.35714,88.45668
Southern Province,Galle RDHS,MOH-Udugama,45,0,25.12768,29.00714,22.33571,10.14286,87.78352
Southern Province,Galle RDHS,MOH-Udugama,46,0,25.48065,30.91429,22.37857,11.57143,89.37325
Southern Province,Galle RDHS,MOH-Udugama,47,0,24.58185,29.85,22.3,22.31429,93.35921
Southern Province,Galle RDHS,MOH-Udugama,48,0,24.79375,27.96428,22.87857,11.22857,88.94771
Southern Province,Galle RDHS,MOH-Udugama,49,2,25.74732,30.81429,22.71428,4.971428,83.27016
Southern Province,Galle RDHS,MOH-Udugama,50,0,25.44107,30.37143,22.42857,6.114286,87.91243
Southern Province,Galle RDHS,MOH-Udugama,51,0,25.28036,29.93571,22.71428,6.1,90.47361
Southern Province,Galle RDHS,MOH-Udugama,52,0,25.11101,31.01429,20.89286,2.257143,83.90775
Southern Province,Galle RDHS,MOH-Udugama,53,1,24.53125,30.15,22.2,17.45,93.85753
Southern Province,Galle RDHS,MOH-Udugama,54,3,24.32083,28.53572,22.10714,11.22857,91.93059
Southern Province,Galle RDHS,MOH-Udugama,55,1,24.76042,29.9,22.20714,17.61429,91.22636
Southern Province,Galle RDHS,MOH-Udugama,56,1,24.58304,29.22857,22.24286,17,91.40534
Southern Province,Galle RDHS,MOH-Udugama,57,1,24.24583,28.47143,22.00714,6.757143,92.17487
Southern Province,Galle RDHS,MOH-Udugama,58,3,25.21131,31.16429,21.51429,4.914285,87.23839
Southern Province,Galle RDHS,MOH-Udugama,59,2,25.47113,32.63572,20.01429,0.742857,79.56279
Southern Province,Galle RDHS,MOH-Udugama,60,2,25.77738,32.72143,21.25,1.171429,80.14998
Southern Province,Galle RDHS,MOH-Udugama,61,0,26.14256,33.45,21.11429,0.9,79.07091
Southern Province,Galle RDHS,MOH-Udugama,62,4,25.01131,30.8,22.28572,14.34286,90.77705
Southern Province,Galle RDHS,MOH-Udugama,63,0,25.78155,31.57143,21.57857,5.457143,82.15922
Southern Province,Galle RDHS,MOH-Udugama,64,1,25.77202,31.39286,22.09286,4.885715,85.27003
Southern Province,Galle RDHS,MOH-Udugama,65,1,26.16756,33.51429,22.25,5.085715,85.53382
Southern Province,Galle RDHS,MOH-Udugama,66,0,25.76875,31.20714,22.76429,7.114286,87.36451
Southern Province,Galle RDHS,MOH-Udugama,67,2,25.28244,30.74286,22.87143,17.31429,92.02406
Southern Province,Galle RDHS,MOH-Udugama,68,1,25.32738,29.35,23.15,13.12857,92.01371
Southern Province,Galle RDHS,MOH-Udugama,69,1,26.56875,31.33571,23.35714,2.028571,85.78857
Southern Province,Galle RDHS,MOH-Udugama,70,1,26.00268,31.15,23.07857,9.714286,89.22991
Southern Province,Galle RDHS,MOH-Udugama,71,2,25.95357,30.5,23.57857,11.85714,90.96626
Southern Province,Galle RDHS,MOH-Udugama,72,1,26.4756,30.69286,23.72857,5.485714,85.95319
Southern Province,Galle RDHS,MOH-Udugama,73,3,25.94583,29.87143,23.77857,11.72857,88.89961
Southern Province,Galle RDHS,MOH-Udugama,74,1,25.87887,28.96428,23.94286,7.928571,92.46212
Southern Province,Galle RDHS,MOH-Udugama,75,3,26.15744,29.77857,23.81429,9.785714,89.80915
Southern Province,Galle RDHS,MOH-Udugama,76,0,26.09107,29.90714,23.47857,7.914286,87.04015
Southern Province,Galle RDHS,MOH-Udugama,77,1,24.72322,28.06429,22.85,21.47143,93.71331
Southern Province,Galle RDHS,MOH-Udugama,78,1,25.58333,29.25,23.45714,5.342857,89.63066
Southern Province,Galle RDHS,MOH-Udugama,79,2,25.8375,29.67857,23.27857,4.657143,88.30059
Southern Province,Galle RDHS,MOH-Udugama,80,1,26.17738,29.83571,23.48571,3.657143,86.83372
Southern Province,Galle RDHS,MOH-Udugama,81,2,25.8247,28.96428,23.27857,8.657143,87.62267
Southern Province,Galle RDHS,MOH-Udugama,82,1,24.4747,27.43571,22.92857,18.07143,94.6041
Southern Province,Galle RDHS,MOH-Udugama,83,3,25.55952,29.71428,23.02857,5.185714,86.42165
Southern Province,Galle RDHS,MOH-Udugama,84,3,25.55268,28.62857,23.60714,5.828571,88.26777
Southern Province,Galle RDHS,MOH-Udugama,85,2,25.41101,29.18571,23.01429,3.685714,86.58226
Southern Province,Galle RDHS,MOH-Udugama,86,2,25.13214,29.16429,22.5,8.457144,88.48832
Southern Province,Galle RDHS,MOH-Udugama,87,0,25.95506,30.30714,23.07857,1.142857,84.83006
Southern Province,Galle RDHS,MOH-Udugama,88,2,25.25417,28.99286,22.77857,9.757143,89.36815
Southern Province,Galle RDHS,MOH-Udugama,89,0,25.83601,29.9,23.06429,2.657143,85.54595
Southern Province,Galle RDHS,MOH-Udugama,90,3,25.86071,29.75714,23.51429,4.471429,86.04457
Southern Province,Galle RDHS,MOH-Udugama,91,3,25.01191,29.25,22.68571,8.214286,90.26985
Southern Province,Galle RDHS,MOH-Udugama,92,1,24.86637,28.77143,22.52143,14.67143,91.02533
Southern Province,Galle RDHS,MOH-Udugama,93,2,25.93839,30.37857,22.90714,4.271429,84.79363
Southern Province,Galle RDHS,MOH-Udugama,94,0,25.45923,30.46428,22.76429,15.28572,87.81905
Southern Province,Galle RDHS,MOH-Udugama,95,0,24.63095,28.84286,22.8,17.77143,93.10622
Southern Province,Galle RDHS,MOH-Udugama,96,0,25.48899,29.93571,22.85,4.214286,87.14451
Southern Province,Galle RDHS,MOH-Udugama,97,2,26.41101,31.41429,22.94286,1.185714,80.92301
Southern Province,Galle RDHS,MOH-Udugama,98,2,25.30238,30.10714,22.54286,4.128572,86.35456
Southern Province,Galle RDHS,MOH-Udugama,99,1,24.79315,30.56429,22.36429,16.1,91.91572
Southern Province,Galle RDHS,MOH-Udugama,100,2,24.64464,29.66429,22.12143,19.7,91.64341
Southern Province,Galle RDHS,MOH-Udugama,101,2,24.08542,27.49286,21.79286,32.38572,90.32352
Southern Province,Galle RDHS,MOH-Udugama,102,2,24.99434,30.98571,21.94286,7.342857,87.6809
Southern Province,Galle RDHS,MOH-Udugama,103,0,24.83393,30.22857,22.12143,7.357143,88.53001
Southern Province,Galle RDHS,MOH-Udugama,104,7,24.88631,30.17857,22.05714,11.48571,89.26692
Southern Province,Galle RDHS,MOH-Udugama,105,4,25.23691,30.56429,21.7,1.714286,84.85652
Southern Province,Galle RDHS,MOH-Udugama,106,0,25.50625,30.7,22.25,2.6,85.17365
Central Province,Kandy RDHS,MOH-Udunuwara,1,31,23.27946,27.61429,20.35,7.514286,85.89632
Central Province,Kandy RDHS,MOH-Udunuwara,2,10,22.87649,26.03572,20.6,4.485714,83.50188
Central Province,Kandy RDHS,MOH-Udunuwara,3,14,22.62976,27.24286,18.38571,1.871429,81.72807
Central Province,Kandy RDHS,MOH-Udunuwara,4,5,22.75059,27.91429,17.76429,0.014286,74.15058
Central Province,Kandy RDHS,MOH-Udunuwara,5,9,23.33244,27.66429,19.93571,9.042857,81.78191
Central Province,Kandy RDHS,MOH-Udunuwara,6,7,23.11726,27.72857,19.06429,0.214286,73.50007
Central Province,Kandy RDHS,MOH-Udunuwara,7,3,24.46399,28.84286,21.29286,0.685714,74.55999
Central Province,Kandy RDHS,MOH-Udunuwara,8,1,25.34524,31.62143,19.63571,0.228571,67.63181
Central Province,Kandy RDHS,MOH-Udunuwara,9,4,24.9881,30.47143,20.38571,0.028571,67.8931
Central Province,Kandy RDHS,MOH-Udunuwara,10,3,25.7003,32.60714,19.60714,0.128571,62.14584
Central Province,Kandy RDHS,MOH-Udunuwara,11,1,26.03691,33.10714,19.27857,0.142857,62.05222
Central Province,Kandy RDHS,MOH-Udunuwara,12,2,25.52917,31.77143,20.34286,3.385714,70.19407
Central Province,Kandy RDHS,MOH-Udunuwara,13,2,25.58333,31.7,20.62143,2.585714,73.8329
Central Province,Kandy RDHS,MOH-Udunuwara,14,1,25.79196,32.1,20.82857,4.528572,77.23505
Central Province,Kandy RDHS,MOH-Udunuwara,15,4,25.80744,32.00714,21.18571,6.971429,72.63004
Central Province,Kandy RDHS,MOH-Udunuwara,16,3,25.50119,31.1,20.97143,2.6,80.82359
Central Province,Kandy RDHS,MOH-Udunuwara,17,5,26.9369,33.96429,21.81429,2.6,71.75871
Central Province,Kandy RDHS,MOH-Udunuwara,18,3,26.49077,32.51429,22.06429,2.742857,78.20831
Central Province,Kandy RDHS,MOH-Udunuwara,19,1,25.55417,31.13571,22.1,9.542857,82.26714
Central Province,Kandy RDHS,MOH-Udunuwara,20,3,24.28304,28.16429,21.72857,16.37143,88.62289
Central Province,Kandy RDHS,MOH-Udunuwara,21,2,23.45327,25.42143,22.23571,19.74286,92.09361
Central Province,Kandy RDHS,MOH-Udunuwara,22,4,24.2753,26.71428,22.52143,17.72857,88.93201
Central Province,Kandy RDHS,MOH-Udunuwara,23,1,23.95268,27.76429,20.52857,2.014286,87.70488
Central Province,Kandy RDHS,MOH-Udunuwara,24,4,24.0631,27.10714,21.57143,1.2,85.6143
Central Province,Kandy RDHS,MOH-Udunuwara,25,3,23.53869,26.87143,21.47857,4.685714,86.9002
Central Province,Kandy RDHS,MOH-Udunuwara,26,2,23.31399,26.51429,20.72143,5.642857,86.3015
Central Province,Kandy RDHS,MOH-Udunuwara,27,7,23.63691,26.87143,20.85,2.728571,86.84406
Central Province,Kandy RDHS,MOH-Udunuwara,28,3,23.46905,26.35,21.01429,4.442857,85.99249
Central Province,Kandy RDHS,MOH-Udunuwara,29,7,23.7747,26.36429,21.9,5.342857,84.62196
Central Province,Kandy RDHS,MOH-Udunuwara,30,10,24.33006,27.61429,21.89286,2.642857,81.85265
Central Province,Kandy RDHS,MOH-Udunuwara,31,5,23.69345,26.40714,21.42857,4.914285,85.65028
Central Province,Kandy RDHS,MOH-Udunuwara,32,12,23.42768,27.05,20.47143,5.171429,85.12157
Central Province,Kandy RDHS,MOH-Udunuwara,33,6,23.3369,26.65,20.89286,12.51429,89.97559
Central Province,Kandy RDHS,MOH-Udunuwara,34,0,23.09256,26.92143,20.02857,3.485714,87.32284
Central Province,Kandy RDHS,MOH-Udunuwara,35,3,23.4003,26.6,21.02143,3.142857,84.07662
Central Province,Kandy RDHS,MOH-Udunuwara,36,1,23.1997,25.89286,21.32857,8.128572,88.08404
Central Province,Kandy RDHS,MOH-Udunuwara,37,10,23.61786,26.95,21.11429,2.757143,85.97839
Central Province,Kandy RDHS,MOH-Udunuwara,38,4,23.34018,26.87143,20.39286,2.471429,84.18065
Central Province,Kandy RDHS,MOH-Udunuwara,39,5,23.66191,27.78572,20.75,6.071429,83.78307
Central Province,Kandy RDHS,MOH-Udunuwara,40,5,23.51131,28.37143,19.85,4.542857,83.71538
Central Province,Kandy RDHS,MOH-Udunuwara,41,4,22.6628,25.7,20.62143,15.17143,90.11385
Central Province,Kandy RDHS,MOH-Udunuwara,42,5,22.6881,26.24286,19.67143,5.442857,87.55577
Central Province,Kandy RDHS,MOH-Udunuwara,43,4,22.80417,26.58571,19.85714,9.685715,90.07122
Central Province,Kandy RDHS,MOH-Udunuwara,44,3,22.81161,27.19286,19.90714,11.4,89.52645
Central Province,Kandy RDHS,MOH-Udunuwara,45,2,22.76994,27.22857,19.45,11.25714,86.34038
Central Province,Kandy RDHS,MOH-Udunuwara,46,3,22.90387,27.99286,19.12857,10.12857,87.25551
Central Province,Kandy RDHS,MOH-Udunuwara,47,4,22.7128,27.44286,20.18571,12.74286,89.62502
Central Province,Kandy RDHS,MOH-Udunuwara,48,9,21.70774,23.95,20.27857,38.14286,92.95849
